Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,at_page,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,description,extra_price_native,guests_included,host_id,in_building,instant_bookable,is_location_exact,lat,lng,monthly_price_factor,native_currency,person_capacity,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,special_offer,square_feet,star_rating,weekly_price_factor
False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,12460921,Уютная студия в центре Москвы,36,1.0,Диван-кровать,0,1.0,flexible,Moskva,,"Номер-студия находится в мини-отеле (3 номера), созданном на базе квартиры. Студия полностью автономна. В Вашем распоряжении будут индивидуальная кухонная зона и сан. узел. 
У Вас будут свои ключи, Вы можете уходить и приходить, когда захотите.
Не упустите возможность жить в центре Москвы по очень доступным ценам.

Цена, которую вы увидите при выборе дат - окончательная, у нас нет сборов за уборку или второго гостя. 

Номер-студия полностью автономна. В 17 кв.м. помещается всё, что необходимо для уютного проживания: 
- спальня, 
- кухонная зона
-  собственный сан. узел с душевой кабиной.

Просим отнестись с пониманием, что в одном блоке находится ещё 2 студии, в которых могут проживать люди. Но звукоизоляция хорошая и вы находитесь отдельно и изолированно от других.

☆ЧТО ВКЛЮЧЕНО В ВАШЕ БРОНИРОВАНИЕ☆ 
★ Отдельная комната в уютной квартире с хорошим дизайном
★ Чистота 100%. Свежее белье и полотенце для каждого гостя, гигиенические принадлежности.
★ Быстрый WiFi

КОМНАТА 
В студии, как и вообще во всей квартире, уютно, чисто, светло и тихо. Студия небольшая, но комфортная и интересная, обладает своим уникальным характером и атмосферой. Для двоих места достаточно. Есть возможность развлечь себя книжкой, просмотром ТВ, приготовить еду, выспаться и просто отдохнуть. В нашей студии есть всё необходимое для этого. Вы почувствуете себя по-домашнему. 
Окно выходит в тихий зеленый двор, спится просто замечательно, несмотря на близость оживленных улиц. 
Диван трансформируется в двуспальную кровать. 

В общем, если хотите остановиться в Центре, чтобы максимально эффективно провести время в нашем городе, чтобы была возможность поработать, погулять, сходить в ресторан, или просто спокойно провести время дома - то этот вариант вам подойдет на 100%.

Мы стараемся быть гостеприимными хозяевами. Если вам будет что-то нужно, мы поможем и подскажем, где что находится в городе. Мы встретим вас по прибытию, покажем квартиру и будем доступны лично, или по телефону, чтобы ответить на ваши вопросы.
- Если захотите, мы можем провести небольшую прогулку по району или по городу и показать достопримечательности.
- Вы можете рассчитывать на дружеское общение.

Мы живем в тихом и спокойном районе, откуда легко добраться до любой точки Москвы. Совсем недалеко от сердца столицы: дом находится в 2-х минутах пешком от метро Пролетарская (2 станции на метро до исторического центра).

Близость к метро позволяет до любого значимого места Москвы добираться до 30 минут. Это позволит экономить не только время, но и силы.
- 15 минут до Красной площади на метро, 25 минут на речном трамвае или 40 минут пешком по набережной Москва-реки.
- 15 минут до Третьяковской галереи.
- 15 минут до Планетария
- 10 минут до Зоопарка
- 25 минут до ВДНХ

Это центр, но при этом полностью развита инфраструктура. В 1-2 минутах ходьбы неспешным шагом продуктовые магазины, аптеки, сбербанк, Рестораны-пивоварни с немецким, чешским и русским пивом.

Для православных туристов: 
1. 10 минут пешком до Покровского женского монастыря, где находятся мощи Блаженной Матроны Московской. Здесь каждый человек получает чудо, независимо от вероисповедания.
2. 10 минут пешком до Новоспасского мужского монастыря с иконой ""Всецарица"", помогающей при онкологических заболеваний.

Удобно добираться до любого вокзала или Аэропорта.

Улицы вокруг хорошо освещаются, и можно безопасно гулять в любое время суток. 
Чистый, тихий и уютный двор, много зелени, тихие соседи.

2 минуты пешком до метро Пролетарская

Ответы на частые вопросы:

☆БРОНИРОВАНИЕ☆

Вопрос: Как с вами можно связаться кроме Airbnb? 
Ответ: Мы предпочитаем общаться только в рамках сайта Airbnb, что позволяет вести все общение в одном месте. После бронирования вы получите номер телефона и при необходимости можете позвонить, чтобы уточнить детали.

Вопрос: Можно ли оплатить проживание наличными? 
Ответ: НЕТ. Вы должны совершить оплату через систему бронирования Airbnb. Это сделано для того, чтобы обеспечить безопасность для гостей и для хозяев.

Вопрос: Фотографии на сайте настоящие? 
Ответ: Фотографии на сайте настоящие. Мы постарались снять студию полостью с разных ракурсов, чтобы у Вас сложилось полное представление о том, как выглядит студия, и что в ней находится. 

Вопрос: Будут ли в квартире другие гости с Аirbnb? 
Ответ: В соседних студиях могут проживать другие люди. Но каждая студия полностью автономна и Вам не придётся сталкиваться с кем-то из гостей, если Вы желаете уединения.

Вопрос: Могу ли я приехать и оставить чемоданы рано утром? 
Ответ: Да, в любое время начиная с 7:00, только предупредите заранее.

Вопрос: Могу ли я оставить вещи до вечера? 
Ответ: Вы можете оставить вещи и забрать их не позднее 22:00, только предупредите об этом заранее.",,1,62636422,False,False,True,55.73168636886845,37.66880197505053,0.9,RUB,2,27,0,1977,Квартира,False,9.0,10.0,10.0,10.0,10.0,9.0,22,Дом/квартира целиком,,,5.0,0.95
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,16247419,***ТОЛЬКО СЕГОДНЯ*** ВАМ ПОНРАВИТСЯ!!!,36,1.0,Настоящая кровать,1,2.0,moderate,Moskva,,"В шаговой и быстрой транспортной доступности СК Олимпийский, НИИ Склифосовского, ВДНХ, Останкино, все вокзалы и Аэроэкспрессы.

Рядом три парка, кафе, рестораны а также продовольственные и другие магазины.

Это любимая квартира многих наших клиентов!

Просторная однокомнатная квартира в центре города с 4 спальными местами. Апартаменты имеют всё необходимое для комфортного проживания гостей: оборудованная кухня, ванная, WiFi, рабочее место.

Постельное бельё и полотенца.

В квартире очень тихо и уютно. До центра ""рукой подать"". В квартире могут разместиться до 4 человека. При заезде требуется 1 паспорт для оформления договора аренды. Снижение цены возможно при длительном сроке проживания. Добро пожаловать!

В квартире имеется все для комфортного проживания (стиральная машина, 1 телевизор, цифровое телевидение, wi-fi, микроволновая печь, утюг с гладильной доской, вся необходимая посуда, предоставляется постельное белье, полотенце)

Мы будем рады помочь Вам во всех вопросах, которые могут возникнуть

В пешей доступности метро ""Проспект Мира"". Рядом с домом остановка общественного транспорта, что тоже очень удобно.

Центр Москвы. Близость к ВДНХ, парки, Олимпийский и т.д. , ближайшее расположение магазинов.",,2,64864505,False,True,False,55.781458025214974,37.635659623537286,0.85,RUB,4,12,500,2675,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,6,Дом/квартира целиком,,,4.5,0.93
True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,13852501,Дом на Арбате /  New Arbat / LUX,36,1.0,Настоящая кровать,1,2.0,strict,Moskva,999.0,"Рядом с моим жильем семейные развлечения, ночная жизнь, общественный транспорт и центр города. Вам понравится, ведь в моем жилье есть атмосферность, пространство у дома, район, свет, удобная кровать, За Новый Арбат!. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).

Квартира расположена в одной из высоток Нового Арбата
Есть огромный балкон с великолепным Видом!

Всей квартирой

Да конечно, всегда на связи!

Достопримечательность Столицы---Старый Арбат Притягивает всех туристов со всего мира!

Смоленская арбатская баррикадная боровитская",,3,31861327,False,True,True,55.75231842208931,37.591229465148125,0.98,RUB,4,53,0,3024,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,9,Дом/квартира целиком,,,5.0,0.99
True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,14332500,Идеальная квартира для семейного отдыха,36,1.0,Настоящая кровать,1,2.0,flexible,Moskva,1800.0,"Светлая и уютная двухкомнатная квартира с застекленным балконом в пешей доступности от двух станций метро. Свежий ремонт, новая бытовая техника. Есть все необходимое для комфортного проживания (мебель, постельное белье, посуда...). Прямо рядом с домом - один из самых больших парков Москвы, Битцевский лес.

Уютная квартира со свежим ремонтом на юге Москвы. В пешей доступности две станции метро - ""Аннино"" и ""Улица Академика Янгеля"". Рядом с домом Битцевский лесопарк.
Светлая спальня с удобной двуспальной кроватью и кондиционером. Из просторной гостиной с двуспальным диваном-кроватью, также оборудованной кондиционером + телевизором с плоским экраном (подключено интернет-тв), - выход на балкон. Кухня оснащена всем необходимым для готовки.

Вся квартира: 2 комнаты + балкон, коридор, раздельный санузел, кухня.

С радостью поможем организовать комфортное пребывание и досуг. При необходимости найдём для Вас гида и/или переводчика (английский, немецкий, испанский, китайский).
Можем заказать для Вас такси в аэропорт/на вокзал.

Дом расположен на Варшавском шоссе, проложенном ещё в 19 веке на месте старой Серпуховской дороги. На нечётной стороне Варшкавки, чуть ближе к центру Москвы находится одно из самых длинных зданий в городе, так называемый лежачий небоскрёб протяжённостью 736 м. От моего же дома - не самого длинного и высокого, конечно, зато уютного и удобно расположенного  - рукой подать до второго по величине лесопарка Москвы - Битцевского. Это особо охраняемая природная территория уступает в размерах только национальному парку Лосиный остров, что на севере Москвы. У северного окончания Битцевского леса, в 3 станциях метро от моего дома находится конно-спортивный клуб ""Битца"".

В пешей доступности 2 станции метро: Улица Академика Янгеля (10 минут пешком) и Аннино (5-7 минут пешком), возле которых находятся крупные торговые центры.

Мы не ограничиваем наших гостей во времени заезда и выезда, однако, пожалуйста, имейте ввиду, что нам потребуется 3-4 часа на уборку и подготовку квартиры, если перед вами был другой гость!",,3,87991420,False,True,True,55.58912828883829,37.59735268987789,0.9,RUB,5,26,600,2500,Квартира,False,10.0,10.0,10.0,9.0,9.0,10.0,13,Дом/квартира целиком,,,5.0,0.95
True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,7156750,Чудесная квартира рядом с метро,36,1.0,Настоящая кровать,1,2.0,moderate,Москва,1000.0,"Уютная квартира в сталинском доме рядом с парком и метро. Безопасный красивый подъезд с консьержем. 
До любого центра 20-30 минут!
Рядом огромный торговый центр. Около дома детские площадки и скверы. Тихо и спокойно. В квартире все необходимое!

Это дом сталинской постройки, у нас красивый и чистый подъезд, консьерж, высокие потолки и ванная комната с окном!

По мере возможности)

Наш район очень зеленый в нем много парков, с отличными детскими площадками, а так же много мест, где можно пообедать или перекусить. В ближайшем парке, находится ресторан самостоятельно обслуживания ""Грабли"", он недорогой и приятный.  В будни, там есть комплексные обеды. От нашего дома до него 7-8 минут пешком.  
Ну, и конечно, в 10 минутах ходьбы от дома находится огромный торговый центр ""Метрополис"". Там есть все для развлечения и шоппинга.

От дома до Красной площади всего лишь полчаса!",,2,7761403,False,True,True,55.81708376492054,37.503215401204415,0.9,RUB,3,41,0,2791,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,31,Дом/квартира целиком,,,5.0,0.95
True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,4605108,"Ottimo, confortevole, ed italiano",36,1.0,Настоящая кровать,1,1.0,strict,Moskva,1544.0,"Appartamento di 70 mtq ben arredato con grandi finestre luminose, living e cucina in un unica stanza con soffitti alti. Zona centrale in condominio tranquillo.

L'appartamento é arredato con mobili italiani di buon gusto. Grande bagno con vasca idromassaggio. Pavimenti in legno, piastrelle, e moquettes molto pulito e ben tenuto.

TV con satellite, condizionatore, lavatrice, microonde, ascensore

Quartiere molto tranquillo e sicuro.

Molto vicino al centro e ben collegato",,1,23807521,False,False,False,55.75771707847788,37.568213166896875,,RUB,3,12,0,3082,Квартира,False,9.0,9.0,9.0,9.0,10.0,9.0,7,Дом/квартира целиком,,,4.5,0.89
False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,16451082,Уютная квартира рядом с метро,36,1.0,Настоящая кровать,2,3.0,flexible,Moskva,,"Рядом с моим жильем общественный транспорт и парки. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники, семьи (с детьми) и мохнатые друзья (животные).",,1,107907238,False,False,True,55.8873992031044,37.668586491990965,,RUB,5,6,0,2210,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,3,Дом/квартира целиком,,,5.0,
True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,16452515,Роскошные большие апартаменты в центре Москвы.,36,2.5,Настоящая кровать,3,4.0,moderate,Moskva,1500.0,"Роскошная большая квартира с дизайн ремонтом в современном стиле с элементами лофта, с видом на Москву. 
Прекрасно подходит для отдыха семьи или друзей, кому важен комфорт, чистота, удобства и безопасность.
5 мин от метро, которое называется Аэропорт, 2 остановки на метро и Вы на Тверской. 
3 спальни, современная полностью оборудованная кухня, 2 ванные комнаты, 2 ванны, 2 душевых кабины и гостевой туалет.
Кухня с техникой.
Дом с охраной, 11 этаж, закрытая территория с детской площадкой во дворе.

Уникальный дизайн, очень просторная и светлая гостиная с большой диванной группой, где удобно может расположиться дружная семья или компания друзей. 
Кухня упакована современной техникой и всем необходимым для приготовления завтрака или ужина)
Все окна выходят во двор, кроме окон 1 из спален, которая выходит на Ленинградский проспект. Квартира расположена на 11 м этаже, из окон открывается перспектива города.
Территория дома ограждена и охраняется.

Гостям доступна вся квартира, 2 гардеробные комнаты, 2 большие ванные комнаты плюс гостевой туалет. Стиральная и сушильная машина. Кондиционеры в каждой комнате, Wi-Fi.

Помогу гостям спланировать поездку, предоставлю необходимую информацию.

Прекрасно развита инфраструктура района, супермаркет Азбука Вкуса 24 часа в нашем доме. Рядом рестораны, кафе, банки, салоны красоты, магазины, парк.

Ленинградский проспект, от метро Аэропорт 5 мин, от метро Динамо 10-15 минут пешком. 
До Тверской ул. 2 станции на метро, на автобусе либо другом общественном транспорте.

11 этаж, красивый вид и тихо.",,1,69067849,False,True,True,55.79670491817611,37.54150452722595,0.9,RUB,6,121,0,8024,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,3,Дом/квартира целиком,,,5.0,0.9
True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,15810631,Студия у метро в историческом центре Москвы 1,36,1.0,Настоящая кровать,1,1.0,flexible,Moskva,,"Апартаменты находятся в 5-ти  минутах пешком от метро Красные ворота. Также в пешей доступности от ст. метро Комсомольская, Курская и от 4-х ж/д вокзалов  Курский, Ленинградский, Казанский, Ярославский.  Много достопримечательностей: Красные Ворота, Сад имени Баумана, дом Высоцкого на Басманной, Никитская церковь в Старой Басманной слободе, Министерство Сельского Хозяйства, Демидовский дворец в Гороховском переулке, Дом трех композиторов на Мясницкой, Дом-яйцо

Вам понравится, ведь в моем жилье есть удобная кровать. 
Мое жилье подходит для пар, соло-путешественников и деловых путешественников.

Мы всегда находимся с Вами на связи и сможем помочь  по многим вопросам. Подсказать, что можно посмотреть у нас в столице. По предварительной договоренности постараемся  приобрести Вам билеты в Театр, Кинотеатр, Концерты, и.т.д.

Апартаменты находятся в 5-ти  минутах пешком от метро Красные ворота. 
Также в пешей доступности от  станций метро Комсомольская, Курская и  от четырех железнодорожных вокзалов  Курский, Ленинградский, Казанский, Ярославский.

Взимается дополнительная плата  за: 
- заселение ПОСЛЕ 22:00 - в размере 500 руб.
- заселение с 24:00 до 1 часу ночи - 1500 руб.
- выселение до 9:00 - в размере 500 руб.",,1,39063129,False,True,False,55.76868433437309,37.65193462138678,,RUB,2,12,0,2791,Квартира,False,10.0,10.0,10.0,10.0,10.0,9.0,4,Дом/квартира целиком,,,5.0,
False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,14758279,Room for rent near Belorusskaya metro,36,1.0,Диван-кровать,1,1.0,flexible,Moskva,,"My place is centrally located with many restaurants and grocery stores nearby. Belorusskaya metro station (and long distance train station) is a 7 min walk away.  Also nearby: Moscow zoo, planetarium, Tverskaya St., Georgian restaurants, craft beer bar. Apt is on the 7th floor, which means bright & quiet. Room for rent is compact and retro, kitchen is brand new. Access to balcony. A wonderful 10-month-old husky puppy lives in the apt too, so - must love dogs))

I can give recommendations for what to do/see/eat/drink in Moscow. I also do private architecture tours focusing on nineteen twenties - thirties constructivist architecture.",,1,91833222,False,False,True,55.77082075520604,37.5834026084853,,RUB,1,7,0,1221,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,6,Отдельная комната,,,5.0,
False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,4823135,Cute full isolated room,36,1.0,Настоящая кровать,1,1.0,moderate,Moskva,,"I offer you a nice room where you can feel like at home. Calm and isolated. You'll have a bad for two people.  Full kitchen amenities, hydro massage jacuzzi with foam or salt, shower cabin. 7 minutes to metro,14 minutes to Kremlin!

There is a quiet place in a old area of Moscow. Here a 1950th years old bildings from 4 to 7 floor. 1 minute walk from my place there are two big green parks one fountain. Early check in (before) is available for extra surcharge (20$)

All kitchen, bathroom, hot tub, internet. Everything like at home)) 

Talk with them, that helps to improve relationship

My neighborhood is a teacher of biology and I was her pupil.))

7 Minutes by walk to underground, here is a public trolley to Sokol, Polegaivskaya and purple line metro stations. You can park close to house - it's free. 

Can offer the night transfer to my house. Please write for details.",,1,16536993,False,True,False,55.79934131701705,37.51732985293813,0.75,RUB,2,12,0,1163,Квартира,False,9.0,10.0,9.0,10.0,9.0,10.0,43,Отдельная комната,,,4.5,0.95
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,13919468,The heart of Moscow’s downtown,36,1.5,Настоящая кровать,1,1.0,flexible,Moskva,390.0,"Остановитесь в самом центре. Будте  в самом сердце моего города и чуствуйте себя как дома.Дом находится в двух минутах ходьбы от станции метро Таганская, в историческом центре Москвы. Красная площадь и Кремль можно добраться за 9 минут на метро, станцияметро Тверская / Пушкинская - в течение 6 минут, Китай Город - за 3 минуты. Вы можете быстро добраться до любой точки Москвы. По прибытии вы можете легко найти квартиру. Дом находится в двух минутах ходьбы от станции метро Таганская

Остановитесь в самом центре города и чувствуйте себя как дома.
Я объехал 44 страны, жил в разных местах и, основываясь на этом опыте, создал лучшее жилье для путешествий - чтобы вы чувствовали себя как дома. Учел все мелочи, даже шампанское в холодильнике для вас 
Дом расположен в двух минутах ходьбы от метро Таганская, в историческом центре Москвы. Рядом набережная и живописный район центра столицы, где вы будете совершать прогулки среди множества достопримечательностей, обедать/ужинать в отличных ресторанах и кафе. Аптеки, банки, магазины, рестораны, парковка и спортплощадка находятся в шаговой доступности.
Квартира 45 м²  включает в себя большую и  светлую комнату, огромную гардеробную, кухню со всеми принадлежностями, ванну с чистыми полотенцами и средствами гигиены, туалет. В квартире тепло и очень уютно, есть кондиционер. Высокое качество кровати, постельного белья и кухонных принадлежностей. Телевизор, высокоскоростной доступ в интернет также в вашем распоряжении.
До Красной площади и Кремля можно добраться за 9 минут на метро, метро Тверская/Пушкинская - за 6 минут, метро Китай-Город – за 3 минуты. По прибытии в Москву до дома также очень легко добраться. Таганская линия метро - один из самых удобных линий Москвы .
Таганка — один из самых необычных московских районов, связанных с традициями и историей купечества, легендарной Таганской тюрьмой, уникальными монастырями и храмами, театром, первым московским «вокзалом», поэтами, писателями, актерами и многими другими известными личностями.
Я всегда  буду на связи, что бы помочь вам с любыми вопросами, вы можете обращаться ко мне в  течение всего вашего пребывания. Мы также можем помочь с рекомендациями и советами по городу. Найти лучшее место, чтобы остановиться в Москве, просто невозможно!
Я в вашем распоряжении! Пожалуйста, не стесняйтесь задавать мне свои вопросы  , я отвечу очень быстро! Если Регистрация заезда и время выезда является очень гибким. Это зависит только от отъезда и прибытия  предыдущих и следующих гостей. Если Вам необходим трансфер из аэропорта или в аэропорт, то я с удовольствием помогу Вам его организовать
До скорой встречи в Москве!

Квартира 45 м²  включает в себя большую и  светлую комнату, огромную гардеробную, кухню со всеми принадлежностями, ванну с чистыми полотенцами и средствами гигиены, туалет. В квартире тепло и очень уютно, есть кондиционер. Высокое качество кровати, постельного белья и кухонных принадлежностей. Телевизор, высокоскоростной доступ в интернет также в вашем распоряжении.Уважаемый гость, можете пользоваться всеми вещами, что есть в квартире.

Я всегда  буду на связи, что бы помочь вам с любыми вопросами, вы можете обращаться ко мне в  течение всего вашего пребывания. Мы также можем помочь с рекомендациями и советами по городу. Найти лучшее место, чтобы остановиться в Москве, просто невозможно!
Я в вашем распоряжении! Пожалуйста, не стесняйтесь задавать мне свои вопросы на почту или (SENSITIVE CONTENTS HIDDEN) , я отвечу очень быстро! Если Вам необходим трансфер из аэропорта или в аэропорт, то я с удовольствием помогу Вам его организовать.

До Красной площади и Кремля можно добраться за 9 минут на метро, метро Тверская/Пушкинская - за 6 минут, метро Китай-Город – за 3 минуты. По прибытии в Москву до дома также очень легко добраться. Таганская станция метро одна  из самых удобных станций метро Москвы .
Таганка — один из самых необычных московских районов, связанных с традициями и историей купечества, легендарной Таганской тюрьмой, уникальными монастырями и храмами, театром, первым московским «вокзалом», поэтами, писателями, актерами и многими другими известными личностями.

До Красной площади и Кремля можно добраться за 9 минут на метро, метро Тверская/Пушкинская - за 6 минут, метро Китай-Город – за 3 минуты. По прибытии в Москву до дома также очень легко добраться. Таганская станция метро - одна из самых удобных станций  Москвы .
Таганка — один из самых необычных московских районов, связанных с традициями и историей купечества, легендарной Таганской тюрьмой, уникальными монастырями и храмами, театром, первым московским «вокзалом», поэтами, писателями, актерами и многими другими известными личностями.

2 минуты пешком от дома до метро
!2 minutes from the house to the subway!",,1,4903423,False,True,True,55.7399542241169,37.651363010455036,1.0,RUB,2,41,0,2966,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,43,Дом/квартира целиком,,,5.0,0.92
True,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,False,False,True,True,True,True,5719806,Central Loft Style Apartment near the Red Square,36,1.0,Настоящая кровать,2,3.0,strict,Moscow,700.0,"Прекрасная квартира в английском стиле в историческом центре города. В 5 минутах от метро Смоленская, Арбатская и Краснопресненская.

В квартире есть две просторных комнаты, кухня, холл, ванная комната и туалет. Так же есть общий балкон, но кроме вас там никого не будет. В первой комнате имеется новая, очень просторная и очень комфортабельная кровать с регулируемым ортопедическим матрасом ((PHONE NUMBER HIDDEN) мм), кожаный диван, раскладывающийся в спальное место для двоих персон - ((PHONE NUMBER HIDDEN) мм). Во второй комнате стоит двуспальная кровать с матрасом средней жесткости - ((PHONE NUMBER HIDDEN) мм), большой шкаф для ваших вещей, зеркало в полный рост. Так же есть большой телевизор с плоским экраном и множеством цифровых каналов, кондиционеры во всех комнатах. И на всякий случай есть дополнительная кровать. В ванной комнате есть стиральная машина с порошком, большая ванна с душем. На кухне имеется вся необходимая посуда, в том числе кастрюли и сковороды. Микроволновая печь, плита, конфорка, большой холодильник, стеклянный стол.

Гости могут пользоваться полностью всей квартирой, а так же просторным балконом.

Я буду рад помочь и ответить на Ваши вопросы в любое время.

Квартира находится в самом центре столицы России. Здесь Вы найдете самые лучшие магазины, рестораны, клубы, бары и другие заведения.

Около дома есть бесплатная парковка, это большая редкость для центра Москвы. До ближайшей станции метро всего 5-7 минут. До Экспоцентра всего 2 станции на метро, или 10-15 минут на авто.",,3,29584244,False,True,True,55.75367095765835,37.584949212889185,0.85,RUB,6,47,500,5001,Квартира,False,9.0,9.0,9.0,10.0,10.0,9.0,31,Дом/квартира целиком,,,4.5,0.95
True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,14381394,Уютная квартира рядом с Кремлем,36,1.0,Настоящая кровать,1,1.0,strict,Moscow,400.0,"Рядом с моим жильем ночная жизнь и семейные развлечения. Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники.",,1,26791936,False,True,False,55.743290119124865,37.63744738000999,0.85,RUB,2,7,0,3314,Квартира,False,10.0,9.0,9.0,9.0,10.0,10.0,10,Дом/квартира целиком,,,4.5,0.87
True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,2686355,"Уютно, Чисто, Комфортно.",36,1.0,Настоящая кровать,1,2.0,moderate,Moscow,1000.0,"Тихая, уютная, чистая квартира с новой мебелью и кондиционером, стиральной машиной , телевизором.
Хорошая транспортная доступность как на общественном транспорте так и на машине. Рядом школа, детский сад, продуктовые магазины, серебряный бор. Легкая доступность до Авиапарка и Москва Сити.. Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники.",,1,4353849,False,False,True,55.77655152946043,37.48671406636849,0.9,RUB,3,13,0,1686,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,2,Дом/квартира целиком,,,,0.95
False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,False,True,16942936,Светлая 2к квартира в центре Москвы на Смоленской,36,1.0,Настоящая кровать,2,3.0,strict,Moskva,,"Квартира расположена в историческом Центре Москвы, 8 минут пешком до Старого Арбата. Высокая транспортная доступность: 10 минут пешком до станции метро «Смоленская». 

В квартире свежий дизайнерский ремонт. Уютная гостиная зона, современная яркая кухня. 

В квартире есть оборудование для занятий фитнесом. При необходимости предоставим детскую кроватку.

Отличный выбор для деловых поездок, семей с детьми и просто путешественников, остановившихся в одном из красивейших городов мира.

Квартира после ремонта с уникальным дизайном!

Гости могут пользоваться полностью всей квартирой.

Я с радостью Вас лично заселю и проведу экскурс по квартире, а также буду на связи в течение всего Вашего пребывания в Москве. Я говорю на русском и английском языке, поэтому наше общение будет комфортным.

Уютный двор в самом центре Москвы сочетает комфорт проживания и близость активной культурной и ночной жизни. Старинные переулки за 15 минут приведут Вас к  Храму Христа Спасителя и Музею Изобразительных Искусств им. Пушкина. С Патриаршего моста откроется потрясающий вид на Кремль. Вечером Вы сможете прогуляться по Старому Арбату, послушать уличных музыкантов, поужинать в одном из многочисленных кафе или ресторанов. Ночью  Вас не потревожит шум большого города, ведь наше жилье находится в тихом дворе.

Станции метро ""Смоленская"" и ""Кропоткинская"" , а также наземный транспорт в пешей доступности.

Услуги с дополнительной оплатой:
- Трансфер
- Для иностранных гостей мы помогаем оформить Визовую поддержку в кратчайшие сроки
- Для бизнес-путешественников - пакет документов для отчетности в бухгалтерию.",,2,110909478,False,True,True,55.745054258197555,37.591158521751616,0.82,RUB,6,25,650,5117,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,3,Дом/квартира целиком,,,5.0,0.93
