Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
True,True,False,False,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,17494700,Видовая двухкомнатная около Ривьеры,1.0,Настоящая кровать,2.0,2.0,moderate,Kazan',,,"Расположение квартиры - одно из самых инфраструктурно развитых мест города, пешая доступность до значимых спортивных объектов, аквапарка. Сдаётся с конца февраля 2017 - чистая, есть все необходимое для комфортного размещения.

Из квартиры панорамный вид на город.

Чистое и застеленное постельное белье, полотенца, прочие средства личной гигиены. Курить разрешено на балконе.

Полное сопровождение гостей по всем вопросам до заселения и во время пребывания.",,,1,True,118544043,,False,False,Полное сопровождение гостей по всем вопросам до заселения и во время пребывания.,True,55.81524511677664,49.1407611636071,1125,1,1.0,RUB,,,,4,,8,0,2004,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,Из квартиры панорамный вид на город.,,,,https://www.airbnb.com/rooms/17494700,0.8
True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,15047617,Двухкомнатная квартира на 7 человек,1.0,Настоящая кровать,0.0,4.0,moderate,Kazan,,,"Рядом с моим жильем находятся: Аквапарк ""Ривьера"", Татнефть Арена, Стадион ""Казань Арена"", Дворец Единоборств ""Ак Барс"", Дворец Водных Видов Спорта.
Торговые центры:
- ""Парк Хаус""
- ""Тандем""
- ""XL""
- ""Савиново""
Рядом расположен Парк Победы.
Удобная транспортная развязка для посещения исторического центра и Мега-Икеи.
Парковка охраняемая рядом с домом.
Просторная двухкомнатная квартира на 7 человек по ул. Чистопольская. В каждой комнате кондиционер, 2 раздельных санузла, водонагреватель.",,,5,True,91249305,,False,False,,True,55.821268940826336,49.14558259339461,1125,1,0.85,RUB,,,,7,,26,325,2004,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/15047617,0.95
True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,15098202,Аквапарк Ривьера семейные апартаменты,1.0,Настоящая кровать,2.0,4.0,strict,Kazan,,,"Семейные апартаменты на 6 персон.

2х комнатные апартаменты в Ново-Савиновском районе напротив аквапарка Ривьера. Дом новый, имеется паркинг во дворе (общий) высокий этаж, вид на мост Миллениум. Просторные, светлые комнаты.

Трансфер с ж/д и автовокзала в подарок)

ГОСТИННАЯ:

- двуспальная кровать, два раскладных кресла
- балкон
- TV (кабельное)
- интернет WI-FI
- тумбочка, шкаф,столик
- письменный рабочий стол

КУХНЯ:

- вся посуда для приготовления и приема пищи
- сахар соль, чай, кофе, салфетки
- электрический чайник
- микроволновая печь, духовка
- обеденный стол
- холодильник
- диван раскладной

СПАЛЬНАЯ КОМНАТА:

- двуспальная кровать
- туалетный столик
- телевизор(кабельное)
- WI-FI
- шкаф
- кондиционер

САНУЗЕЛ СОВМЕЩЕН:

- установлена душевая кабина
- все туалетные принадлежности, мыло шампунь
- фен
- стиральная машина-автомат

ИНФРАСТРУКТУРА:

- В шаговой доступности аквапарк Ривьера, Татнефть Арена, Дворец Водных видов спорта, Стадион Казань Арена, набережная реки Казанки, пляж.
- Рядом кафе, пункты питания, банкоматы, продуктовый супермаркет
Казанский Кремль, ул.Баумана в 15 минутах езды.

Предоставим трансфер с аэропорта, ж/д вокзала, отчетные документы, завтраки, экскурсионное обслуживание.

Квартира в полном доступе гостям.

Я всегда буду на связи 24 часа

Новый привлекательный район. Кафе,рестораны, аквапарк, банки, магазины в шаговой доступности

Остановка общественного транспорта рядом (автобус, троллейбус)

Для вечеринок и шумных компаний квартира не сдается!",,,1,True,5980909,,False,True,Я всегда буду на связи 24 часа,True,55.81789781259478,49.139370047172044,1125,1,0.9,RUB,,,Для вечеринок и шумных компаний квартира не сдается!,6,,10,0,2299,Квартира,False,10.0,10.0,9.0,10.0,10.0,10.0,8,Дом/квартира целиком,entire_home,"ГОСТИННАЯ:

- двуспальная кровать, два раскладных кресла
- балкон
- TV (кабельное)
- интернет WI-FI
- тумбочка, шкаф,столик
- письменный рабочий стол

КУХНЯ:

- вся посуда для приготовления и приема пищи
- сахар соль, чай, кофе, салфетки
- электрический чайник
- микроволновая печь, духовка
- обеденный стол
- холодильник
- диван раскладной

СПАЛЬНАЯ КОМНАТА:

- двуспальная кровать
- туалетный столик
- телевизор(кабельное)
- WI-FI
- шкаф
- кондиционер

САНУЗЕЛ СОВМЕЩЕН:

- установлена душевая кабина
- все туалетные принадлежности, мыло шампунь
- фен
- стиральная машина-автомат

ИНФРАСТРУКТУРА:

- В шаговой доступности аквапарк Ривьера, Татнефть Арена, Дворец Водных видов спорта, Стадион Казань Арена, набережная реки Казанки, пляж.
- Рядом кафе, пункты питания, банкоматы, продуктовый супермаркет
Казанский Кремль, ул.Баумана в 15 минутах езды.

Предоставим трансфер с аэропорта, ж/д вокзала, отчетные документы, завтраки, экскурсионное обслуживание.",,5.0,"Остановка общественного транспорта рядом (автобус, троллейбус)",https://www.airbnb.com/rooms/15098202,0.95
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17323898,Уютная кв в 5 мин от центра,1.0,Настоящая кровать,1.0,2.0,flexible,Казань,,,"Уютная квартира со всем необходимым для проживания. Мебель, бытовая техника, телевизор, wifi. Метро в 5 минутах. Кремль - 1 остановка на метро. Хорошая транспортная развязка. Рядом торговые центры, магазины, кафе, рестораны, парки, бассейн, кинотеатр. Стоимость в праздничные, выходные дни и в период каникул оговаривается отдельно.",,,1,,60166667,,False,True,,False,55.82552058151502,49.095835797539536,1125,1,,RUB,,,,4,,4,0,1002,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17323898,
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,16391953,однокомнатная квартира,1.0,Настоящая кровать,0.0,1.0,flexible,Kazan,,,близко к центру города,,,1,True,107378231,,False,True,,True,55.786651159702515,49.16085509503349,1125,3,,RUB,,,,2,,3,0,2122,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16391953,
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15627127,"Уютная, чистая квартира!!!!",1.0,Настоящая кровать,1.0,3.0,flexible,Казань,,,"Чистая, уютная евро квартира, в пешей доступности Ривьеры, в квартире есть все необходимое для проживания! После каждого гостя проходит влажная уборка!!! Рядом ТЦ ТАНДЕМ, Леруа Мерлен, Казань арена, аквапарк РИВЬЕРА, супермаркеты, рестораны, кафе.Есть возможность забронировать на НОВОГОДНИЕ ПРАЗДНИКИ!!! В выходные и праздничные дни цены могут меняться!!!",,,1,,51648550,,False,False,,False,55.8202371319162,49.127521588692616,1125,1,1.0,RUB,,,,4,,13,0,1591,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/15627127,1.0
True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,8912680,Апартаменты около метро и Аквапарка,1.0,Настоящая кровать,2.0,2.0,moderate,Казань,,,"Шикарная квартира рядом с метро в лучшем районе города Казани! Большая 2-х комнатная квартира в элитном доме с дизайнерским ремонтом! В двух шагах от метро “Козья слобода”, рядом находяться такие объекты как: аквапарк “Ривьера"", ТРК ""Тандем"".

Удобное местоположение, развитая инфраструктура, автобусные остановки в шаговой доступности, возможность уехать в любой район города. Парк аттракционов Кырлай, рестораны, ночные клубы, кинотеатры, банки. 10 минут езды до Кремля и 15 минут до центра.

Квартира оборудована всей необходимой бытовой техникой и посудой для самостоятельного приготовления пищи. На кухне современный кухонный гарнитур, со встроенной техникой (варочная поверхность, духовой шкаф, вытяжка)
Для приятного отдыха в спальне для Вас удобная двуспальная кровать, из развлечений высокоскоростной Wi-fi и сотня каналов цифрового телевидения, включая и HD каналы!!
Также для удобства есть стиральная машина, сушка, гладильная доска, утюг, фен, электрочайник, СВЧ-печь, комплекты чистого постельного белья и все необходимые для жизни мелочи (одноразовые тапочки и средства личной гигиены, мыло, шампунь, средства по уходу за обувью, чай, сахар и тд.)
Реальная квартира от собственника!

Мы позаботились о том, чтобы гости столицы, останавливаясь у нас чувствовали себя как дома, могли расслабиться, отдохнуть, при желании приготовить себе любимую еду. У нас всегда чисто и уютно. Уборка и смена постельного белья не реже, чем раз в пять суток, дезинфекция квартиры проводится после каждого гостя.",,,1,True,43027889,"Квартира не предназначена для шумных вечеринок и компаний!!! При заселении взимается депозит. Депозит возвращается при выезде и используется в случае причинения ущерба имуществу, находящемуся в квартире. При себе иметь паспорт для оформления договора. Предоставляются отчетные документы.",False,False,,True,55.818913137231725,49.10321288567322,300,1,0.89,RUB,,,"Мы позаботились о том, чтобы гости столицы, останавливаясь у нас чувствовали себя как дома, могли расслабиться, отдохнуть, при желании приготовить себе любимую еду. У нас всегда чисто и уютно. Уборка и смена постельного белья не реже, чем раз в пять суток, дезинфекция квартиры проводится после каждого гостя.",5,,18,0,2004,Квартира,False,10.0,10.0,9.0,10.0,10.0,10.0,20,Дом/квартира целиком,entire_home,"Удобное местоположение, развитая инфраструктура, автобусные остановки в шаговой доступности, возможность уехать в любой район города. Парк аттракционов Кырлай, рестораны, ночные клубы, кинотеатры, банки. 10 минут езды до Кремля и 15 минут до центра.",,4.5,,https://www.airbnb.com/rooms/8912680,0.9
True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1332988,Просторная студия около Ривьеры,1.0,Диван-кровать,1.0,2.0,flexible,Kazan,,,"В квартире высокоскоростной wi-fi,кондиционер, плазма TV, евроремонт, холодильник, микроволновка, эл.чайник,фен, посуда, пластиковые окна, тёплая зимой, прохладная летом. Рядом с аквапарком Ривьера, торговыми центрами XL,Парк Хаус, Бэхетле. Удобная транспортная развязка. Рядом с клиникой Нуриевых.",,,3,,5446228,,False,True,,True,55.821309935530635,49.131894780740396,1125,1,1.0,RUB,,,,4,,17,300,1827,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"В квартире высокоскоростной wi-fi,кондиционер, плазма TV, евроремонт, холодильник, микроволновка, эл.чайник,фен, посуда, пластиковые окна, тёплая зимой, прохладная летом. Рядом с аквапарком Ривьера, торговыми центрами XL,Парк Хаус, Бэхетле. Удобная транспортная развязка. Рядом с клиникой Нуриевых.",86.0,,,https://www.airbnb.com/rooms/1332988,1.0
True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,8651115,Удобная и уютная в сердце столицы!,1.0,Настоящая кровать,1.0,2.0,moderate,Казань,,,"Уютная и светлая квартира в новом доме, в сердце столицы Татарстана! Отличное месторасположение,все необходимое рядом, в 10 минутах ходьбы от метро!! Дом находится рядом с набережной реки Казанки откуда открывается превосходный вид на Кремль!!

Чистая, уютная и светлая квартира в новом доме, в сердце столицы Татарстана!! Отличное месторасположение, все необходимое рядом, в 10 минутах ходьбы от метро!!! Дом находится рядом с набережной реки Казанки откуда открывается превосходный вид на Кремль, мечеть Кул-Шариф и центр семьи Казань (Чаша).

Для приятного отдыха для Вас удобная двуспальная кровать, из развлечений высокоскоростной Wi-fi и  каналы цифрового телевидения, включая и HD каналы!!
Также для удобства есть стиральная машина, утюг, фен, электрочайник, СВЧ-печь, комплекты чистого постельного белья и все необходимые для жизни мелочи (одноразовые тапочки и средства личной гигиены, мыло, шампунь, средства по уходу за обувью, чай, сахар и тд.)
Мы позаботились о том, чтобы гости столицы, останавливаясь у нас чувствовали себя как дома, могли расслабиться, отдохнуть, при желании приготовить себе любимую еду. У нас всегда чисто и уютно. Уборка и смена постельного белья не реже, чем раз в пять суток, дезинфекция квартиры проводится после каждого гостя.

Ново-савиновский район является самым развитым и близко расположенным к центру районом. Здесь находятся важные спортивные и туристические объекты, торгово-развлекательные центры, кафе и рестораны. Отличная транспортная развязка: недалеко от дома остановка, множество маршрутов в различные точки города. Можно прогуляться или прокатиться на велосипеде вдоль набережной. Рядом такие объекты как ледовый дворец-Татнефть Арена, где проходят хоккейные матчи, в шаговой доступности -один из самых больших в Европе аквапарков Ривьера, там же спа- центр, сауны, массажные салоны, и смотровая площадка, кинотеатр, ночной клуб, рестораны!!!! Недалеко расположены Дворец водных видов спорта, где проходят не только спортивные мероприятия, но и зрелищные шоу и спектакли на воде, новый футбольный стадион Казань- Арена, парк аттракционов Кырлай, и другие достопримечательности.",,,1,True,43027889,"Квартира не предназначена для шумных вечеринок и компаний!!! При заселении взимается депозит. Депозит возвращается при выезде и используется в случае причинения ущерба имуществу, находящемуся в квартире. При себе иметь паспорт для оформления договора. Предоставляются отчетные документы.",False,False,,True,55.81512939763508,49.10566859935769,1125,1,0.92,RUB,,,,4,,14,0,1473,Квартира,False,10.0,10.0,10.0,9.0,10.0,10.0,17,Дом/квартира целиком,entire_home,"Чистая, уютная и светлая квартира в новом доме, в сердце столицы Татарстана!! Отличное месторасположение, все необходимое рядом, в 10 минутах ходьбы от метро!!! Дом находится рядом с набережной реки Казанки откуда открывается превосходный вид на Кремль, мечеть Кул-Шариф и центр семьи Казань (Чаша).",,5.0,,https://www.airbnb.com/rooms/8651115,1.0
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,16578980,Трехкомнатная квартира в Ново-Савиновском районе,1.0,Настоящая кровать,3.0,3.0,flexible,Kazan,,,"Трехкомнатная квартира в Ново-Савиновском районе, вблизи находится ост. общественного транспорта, продуктовые магазины, банки, в выходные и праздничные дни - стоимость может изменяться.",,,1,True,109141945,,False,False,,True,55.834397102776265,49.0953494603517,122,1,0.9,RUB,,,,6,,5,0,1473,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16578980,0.97
True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,7626109,Люкс возле стен Кремля.,1.0,Настоящая кровать,1.0,2.0,strict,Казань,,,"Квартира в новом доме с огороженной парковкой в 170 метрах от Кремля. Выйдя со двора Вы оказываетесь на пешеходной улице Баумана.  
В квартире новая мебель и качественный ремонт.  Идеальный вариант для гостей нашей столицы.",,,2,,16607529,"В квартире и в подъезде не курить!
Соблюдение времени тишины, предусмотренные законом. 
Не использовать дополнительные комплекты белья и полотенец.",False,False,,False,55.793665410516816,49.10963926152838,1125,1,0.7,RUB,,,,4,,17,330,2004,Квартира,False,9.0,10.0,9.0,10.0,10.0,9.0,22,Дом/квартира целиком,entire_home,,,4.5,,https://www.airbnb.com/rooms/7626109,0.86
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,15649403,Квартира возле аквапарка Ривьера!,1.0,Настоящая кровать,1.0,3.0,flexible,Казань,,,"Сдам чистую, уютную квартиру в новом доме закрытого типа. Парковка, охрана, закрытый двор. В квартире есть все необходимое для комфортного проживания. Кабельное телевидение, wi-fi. При заселении всегда чистое постельное белье и полотенца. Собственник

Чистота, уют. Квартира от собственника, как дома.

Стараюсь отвечать на все заявки.

Остановка общественного транспорта возле дома.",,,1,,100497072,,False,False,Стараюсь отвечать на все заявки.,False,55.83107553762541,49.13598967032098,1125,1,0.8,RUB,,,,6,,8,0,1532,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Чистота, уют. Квартира от собственника, как дома.",,,Остановка общественного транспорта возле дома.,https://www.airbnb.com/rooms/15649403,0.9
True,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,10540014,Двухкомнатная квартира студия,1.0,Настоящая кровать,2.0,2.0,flexible,Kazan,,,"Уютная квартира с стильным  дизайнерским ремонтом. Сауна, теплые полы, кондиционер.  Элитный дом в 10 минутах от исторического центра.",,,1,True,54352043,,False,False,,True,55.78626933769437,49.17623078985458,1125,2,0.5,RUB,,,,4,,7,0,1945,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/10540014,0.85
False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,6696972,Современная однокомнатная квартира,1.0,Настоящая кровать,1.0,3.0,flexible,Kazan',,,"Отличная 1-комн квартира со свежим ремонтом, новой мебелью и бытовой техникой. Просторный санузел с красивой отделкой, лоджия с остеклением, вместительный шкаф-купе, современный кухонный гарнитур. Комфортные условия для полноценной работы и отдыха

Обстановка квартиры выполнена в ярких позитивных тонах, что создает отличное настроение

Любая помощь нашим гостям. Встретим в аэропорту, на вокзале за умеренную плату

Современный жилой район с развитой инфраструктурой, рядом крупный торгово-развлекательный центр ""Тандем"", аквапарк/развлекательный комплекс ""Ривьера"", ледовый дворец ""Татнефть Арена"", в шаговой доступности спортивный комплекс ""Олимп"", Дворец Водных Видов Спорта""

Очень удобная транспортная развязка, рядом остановки транспорта во все направления",,,2,,34896467,"Неуместны шумные вечеринки, курение в помещении",False,False,"Любая помощь нашим гостям. Встретим в аэропорту, на вокзале за умеренную плату",True,55.82566410175684,49.121724580851485,1125,1,1.0,RUB,,,,3,,4,300,1532,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Обстановка квартиры выполнена в ярких позитивных тонах, что создает отличное настроение",,,"Очень удобная транспортная развязка, рядом остановки транспорта во все направления",https://www.airbnb.com/rooms/6696972,1.0
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,16235637,"Современная студия в центре Казани,можно с дет  !!",1.0,Настоящая кровать,3.0,2.0,flexible,Kazan,,,"Квартира сдаётся впервые,все новое и чистое. Все сделано так,чтобы вы почувствовали себя как дома! есть все необходимое для комфотного проживания!!

Квартира сдаётся впервые,все новое и чистое. Все сделано так,чтобы вы почувствовали себя как дома!
1. Большая кухня,со всей бытовой техникой, посудой, также принадлежности в виде чая,кофе,сахара,конфеты,соли...
2. Раскладной диван, с комплектом постели
3. телевизор с интерактивными каналами
4. Огромная 2х спальная кровать, ортопедический матрас
5. Гладильная доска,фен,утюг
6. , вай фай
7. Душевая кабина, стиральная машина
8. Большая гардеробная комната,где вы сможете расположить ваши чемоданы,коляску.
Для тех у кого есть автомобиль,предоставляется три парковочных места(подземная стоянка)
Готова встретить вас в аэропорту, проконсультировать по городу. 
Рада новым знакомствам и желаю всем счастья!

Квартира- студия 54 кв.м целиком

Готова встретить вас в аэропорту, проконсультировать по городу. 
Рада новым знакомствам и желаю всем счастья!

Уникальное расположение в самом историческом центре города,в пешей доступности все туристические маршруты! магазины, торговые центры, выставки, музеи ,кремль, улица Баумана ,Если вы выберете себе мое жилье, вы выберете себе комфорт и удобство!

В доме имеется парковка для гостей, в 5 мин метро , более идеального места придумать сложно!",,,1,True,106117776,"Есть одно требование, при выезде оставлять за собой чистоту как было при вьезде! и жили так, как в своей собственной квартире)",False,False,"Готова встретить вас в аэропорту, проконсультировать по городу. 
Рада новым знакомствам и желаю всем счастья!",False,55.78779187444896,49.13458947718261,1125,1,0.85,RUB,,,,4,,33,0,2181,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,2,Дом/квартира целиком,entire_home,"Квартира сдаётся впервые,все новое и чистое. Все сделано так,чтобы вы почувствовали себя как дома!
1. Большая кухня,со всей бытовой техникой, посудой, также принадлежности в виде чая,кофе,сахара,конфеты,соли...
2. Раскладной диван, с комплектом постели
3. телевизор с интерактивными каналами
4. Огромная 2х спальная кровать, ортопедический матрас
5. Гладильная доска,фен,утюг
6. , вай фай
7. Душевая кабина, стиральная машина
8. Большая гардеробная комната,где вы сможете расположить ваши чемоданы,коляску.
Для тех у кого есть автомобиль,предоставляется три парковочных места(подземная стоянка)
Готова встретить вас в аэропорту, проконсультировать по городу. 
Рада новым знакомствам и желаю всем счастья!",,,"В доме имеется парковка для гостей, в 5 мин метро , более идеального места придумать сложно!",https://www.airbnb.com/rooms/16235637,0.95
False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,10508505,"Квартира у аквапарка ""Ривьера""",1.0,Настоящая кровать,2.0,2.0,strict,Kazan,,,"Уютная, светлая квартира - студия  в элитном районе, в новом  доме  рядом с аквапарком. и метро "" Козья слобода"". Из окна открывается  панорамный вид на исторический центр Казани (Кремль, Мечеть Кул-Шариф, набережную Казанки...)",,,4,True,54180775,,False,False,,True,55.81775484237488,49.135556501820666,1125,1,1.0,RUB,,,,5,,9,500,2004,Квартира,False,9.0,9.0,8.0,10.0,9.0,8.0,4,Дом/квартира целиком,entire_home,,,4.0,,https://www.airbnb.com/rooms/10508505,1.0
False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,8349383,Уютная 2-х комнатная квартира,1.0,Настоящая кровать,2.0,3.0,strict,Kazan,,,"Квартира с евроремонтом, вся мебель и бытовая техника. В шаговой доступности ТЦ Парк Хаус, парк победы, аквапарк Ривьера, Татнефть арена, Казань-Арена, магазины, бары и рестораны. В квартире имеется все необходимое для вашего комфортного проживания.

Квартира в новом доме с хорошим евроремонтом

Вся квартира в Вашем распоряжении

Возможен трансфер

Район является удаленным центром, с развитой инфраструктурой и массой развлекательных и торговых заведений

Недалеко от остановки Парк Победы",,,4,True,44007734,Квартира не сдается для вечеринок и гостям с животными. В квартире не курят (это возможно сделать на лоджии),False,False,Возможен трансфер,True,55.82454786659922,49.11390522277618,1125,1,0.6,RUB,,,,6,,6,350,1591,Квартира,False,10.0,10.0,10.0,10.0,10.0,9.0,10,Дом/квартира целиком,entire_home,Квартира в новом доме с хорошим евроремонтом,,5.0,Недалеко от остановки Парк Победы,https://www.airbnb.com/rooms/8349383,0.85
False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,16035432,Квартира с видом не Кремль,1.0,Настоящая кровать,1.0,3.0,flexible,Kazan,,,"Рядом с моим жильем Станция метро Козья слобода, Аквапарк Ривьера, ТЦ, магазины, банки, Ночной клуб, автостоянка., рестораны и кафе, отличные виды, парки, искусство и культура. Вам понравится, ведь в моем жилье есть люди, пространство у дома, вид на кремль, новый дом., район, свет. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники, семьи (с детьми) и большие группы.

Квартира в новом доме, с видом на Кремль и на историческую часть города, большая парковка, рядом станция метро Созья слобода, магазины, банки, Парк Победы.

Полностью вся квартира будет предоставленя гостю.

по необходимости

Новосавиновский р-он, второй Центр

Напротив дома автобусная остановка и ст. метро

В залог на время пребывания гость оставляет страховой депозит 3000р,  заключается договор краткосрочного проживания.",,,1,True,104334661,Составление договора краткосрочного найма и оставление страхового депозита в виде денежной суммы 3000р,False,False,по необходимости,True,55.8201977525276,49.1069781121733,1125,1,0.85,RUB,,,"В залог на время пребывания гость оставляет страховой депозит 3000р,  заключается договор краткосрочного проживания.",4,,14,0,2004,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Квартира в новом доме, с видом на Кремль и на историческую часть города, большая парковка, рядом станция метро Созья слобода, магазины, банки, Парк Победы.",,,Напротив дома автобусная остановка и ст. метро,https://www.airbnb.com/rooms/16035432,0.9
True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,16227108,Sibgata Khakima 5A Naberejnaya,1.0,Настоящая кровать,1.0,3.0,flexible,Kazan,,,"В апартаментах установлен телевизор с плоским экраном, транслирующий кабельные каналы. В распоряжении гостей кухня, оборудованная духовкой, микроволновой печью, холодильником, плитой и чайником. Кроме того, среди удобств собственная ванная комната, укомплектованная феном и бесплатными туалетными принадлежностями. Гостям на время проживания предоставляются полотенца и постельное белье. Прогулка от апартаментов до автобусной остановки и станции метро-7 минут.",,,1,True,91871996,,False,True,,True,55.81440649592633,49.105721429817386,1125,1,,RUB,,,,5,,38,0,2299,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16227108,
False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,5403381,Квартира 1 ком на ул. Абсалямова 25,1.0,Диван-кровать,1.0,2.0,moderate,Казань,,,"Свежий ремонт, в квартире 2 большие кровати, 4 компл пост. белья стир. машина, микроволновка, электро. чайник, холодильник, капитальный ремонт, очень уютно и тепло, новая мебель,лоджия. На 4 человека, парковка во дворе!

НОВЫЙ КАП РЕМОНТ 

РЯДОМ МЕТРО КОЗЬЯ СЛОБОДА 8-10 МИН ПЕШКОМ
МНОГО остановок поблизости в разн районы города

во дворе дома есть парковка есть под охраной платная 50 руб ночь рядом с домом ",,,1,,8683892,,False,True,,True,55.820618263072646,49.10952446462011,1125,2,0.45,RUB,,,,4,,15,0,2004,Квартира,False,,,,,,,1,Дом/квартира целиком,entire_home,НОВЫЙ КАП РЕМОНТ ,,,во дворе дома есть парковка есть под охраной платная 50 руб ночь рядом с домом ,https://www.airbnb.com/rooms/5403381,0.9
