Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,13608093,Квартира посуточно,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Сдам посуточно чистую уютную квартиру. Квартира полностью с мебелью, 2 спальных места, есть все необходимое для комфортного проживания. В квартире проведен Wi-Fi, кабельное цифровое телевидение.  Есть рабочий стол. Постельные принадлежности, чай и кофе, посуда, телевизор, микроволновка, холодильник, чайник,  утюг, гладильная доска, фен. Всегда чистое белье и полотенца. Уборка производится после каждого гостя.",,,1,,55288317,,False,False,,False,56.34459621433178,43.94118525714773,1125,1,,RUB,,,,2,,10,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/13608093,
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,14599791,У Кремля,1.0,Настоящая кровать,2,2.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем центр города, парки, отличные виды, искусство и культура и рестораны и кафе. Мое жилье подходит для этого: пары, деловые путешественники и семьи (с детьми).",,,1,True,81925731,,False,False,,True,56.3248454564628,43.99367464576407,1125,1,,RUB,,,,4,,37,0,1808,Квартира,False,10.0,10.0,9.0,10.0,10.0,10.0,8,Дом/квартира целиком,entire_home,,,4.5,,https://www.airbnb.com/rooms/14599791,
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,16346385,квартира на горной,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,РЯДОМ ПАРК швейцария  сбербанк учебные учреждения,,,1,True,87475462,,False,True,,False,56.257877006846996,43.982202154015404,1125,1,,RUB,,,,4,,7,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16346385,
True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,6608271,хорошая квартира на краю города,1.0,Настоящая кровать,2,3.0,flexible,Нижний Новгород,,,В квартире есть все необходимое,,,1,,33575093,,False,False,,True,56.25088782737169,43.84228327513282,1125,1,1.0,RUB,,,,6,,7,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/6608271,1.0
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,16077857,"Апартаменты ""Октябрь""",1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем общественный транспорт и центр города. Вам понравится, ведь в моем жилье есть уют и расположение. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники, семьи (с детьми) и мохнатые друзья (животные).",,,1,True,94045949,,False,False,,True,56.34562073931614,43.93478219739198,1125,1,0.85,RUB,,,,4,,13,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16077857,0.9
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,14179267,Уютная квартирка в Центре города,1.0,Настоящая кровать,1,2.0,flexible,Нижний Новгород,,,Квартира расположена на первом этаже близ одной из самых красивых набережных с панорамным видом на город,,,1,,46907189,,False,False,,False,56.3183905610653,43.983654460089674,1125,1,,RUB,,,,4,,8,0,1808,Квартира,False,8.0,10.0,8.0,10.0,10.0,10.0,1,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/14179267,
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,16114459,Апартаменты центр на Ульянова/55м2/ТВ/WIFI,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Самый центр города - 7 минут до пл. Минина и Пожарского, 100 метров от Верхневолжской набережной. 
Для наших гостей вся необходимая бытовая техника, предметы личной гигиены и бытовой химии, свежий комплект полотенец, чистое постельное белье, бесплатный Wi-Fi.
Из бытовой техники для комфортного проживания имеются ЖК телевизор, холодильник, микроволновка, утюг с гладильной доской, электрический чайник, стиральная машина, сушилка. На кухне есть необходимый набор посуды и приборов.",,,1,True,104513055,,False,False,,True,56.324893827242825,44.020234648021805,1125,1,0.8,RUB,,,,4,,10,0,1808,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,2,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16114459,0.9
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16928364,Апартаменты Цветы,1.0,Настоящая кровать,1,2.0,flexible,Нижний Новгород,,,"Уютная квартира в отличном экологически-чистом микрорайоне ""Цветы"". Прекрасная развитая инфраструктура, множество магазинов, Сбербанк, различные салоны, клиники, хорошая парковка, новый детский садик, 2 школы, остановка в разные концы города в шаговой доступности. Детские площадки, спортивные комплексы. Фок и торгово-развлекательный центр в доступности. Удачная транспортная развязка-Анкудиновка, пр. Гагарина, Рокоссовского, Ванеева. Дом сдан в 2016 году. Комната светлая. Полы тёплые. Два лифта. Квартира полностью укомплектована новой техникой. Холодильник. Духовой шкаф. Варочная панель. Кровать с подъёмным механизмом. Диван с орто матрасом. ТВ. Интернет. Кабельное. Посуда. Постельное белье. Банные принадлежности. Посуда. Стиральная машина. Сдаётся от собственника. Без залога.",,,1,,68209329,,False,True,,False,56.2613497510773,44.01404711348282,1125,1,0.77,RUB,,,,4,,18,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16928364,0.83
False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,4879414,1к кв на пл горького,1.0,Настоящая кровать,1,2.0,flexible,Nizhniy Novgorod,,,кв находится в центре города  ст метро горьковская в кв диван и кровать также есть все необходимое ,,,1,,4891756,,False,False,,True,56.31402968564048,43.9939027128222,1125,1,1.0,RUB,,,,3,,23,0,1751,Квартира,True,8.0,10.0,10.0,10.0,10.0,8.0,1,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/4879414,1.0
True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,12171688,1 кв в Деловом центре города,1.0,Настоящая кровать,1,3.0,flexible,Нижний Новгород,,,"Отличный вариант размещения для ваших гостей, друзей, сотрудников, студентов, приехавших к вам в гости, по делам или в командировку. Предоставляем отчетные документы!!!
В квартире имеется все необходимое для проживания:

В квартире имеется все необходимое для проживания: удобная двухспальная кровать с ортопедическим матрацом, два двухспальный дивана, шкаф , ЖК телевизор и WI-FI, утюг, гладильная доска, сушилка для белья, стиральная машина, фен, ванная комната с душевой кабиной, на кухне микроволновая печь, холодильник, чай, кофе, сахар,специи. Вся полностью посуда, постельное белье, полотенца в комплекте для комфортного проживания до 5 человек.
Рядом большой парк, фитнес-центр сети World Class, супермаркет Spar,  школа19, медицинский центр Академия VIP, множество кафе и ресторанов, в шаговой доступности станция метро Горьковская. Около дома остановка общественного транспорта в любой конец города. До исторического центра 5мин  транспорте. .
Квартира чистая и не прокуренная! 
Стоимость зависит от срока прож

Постоянно на связи!

Самый центр города. В доме кафе , бары , рестораны, магазины!

Отличная транспортная развязка",,,2,True,10538005,,False,False,Постоянно на связи!,True,56.31034422435495,44.001385461302284,1125,1,0.9,RUB,,,,6,,28,400,1808,Квартира,False,10.0,10.0,9.0,10.0,10.0,9.0,2,Дом/квартира целиком,entire_home,"В квартире имеется все необходимое для проживания: удобная двухспальная кровать с ортопедическим матрацом, два двухспальный дивана, шкаф , ЖК телевизор и WI-FI, утюг, гладильная доска, сушилка для белья, стиральная машина, фен, ванная комната с душевой кабиной, на кухне микроволновая печь, холодильник, чай, кофе, сахар,специи. Вся полностью посуда, постельное белье, полотенца в комплекте для комфортного проживания до 5 человек.
Рядом большой парк, фитнес-центр сети World Class, супермаркет Spar,  школа19, медицинский центр Академия VIP, множество кафе и ресторанов, в шаговой доступности станция метро Горьковская. Около дома остановка общественного транспорта в любой конец города. До исторического центра 5мин  транспорте. .
Квартира чистая и не прокуренная! 
Стоимость зависит от срока прож",,,Отличная транспортная развязка,https://www.airbnb.com/rooms/12171688,0.9
True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,17227329,Apartament на берегу волги),1.0,Настоящая кровать,1,2.0,flexible,Нижний Новгород,,,"Уютная атмосфера нашей квартиры,окутает вас заботой и теплом.Не важно что у вас командировка либо вы турист,вы будете себя чувствовать как дома.Местоположение тоже удобное.Рядом набережная реки,большой торговый центр и до центра всего лишь 10 минут",,,1,True,115794494,"Курить можно на балконе.Можно и с животными,это обговаривается индивидуально!",False,True,,False,56.33329757252561,43.94542267001319,1125,1,0.9,RUB,,,,3,,11,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17227329,0.9
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,17146348,Аппартаменты с видом на Волгу,1.0,Настоящая кровать,1,2.0,flexible,Nizhnij Novgorod,,,"Аппартаменты находятся в   центре города,собор Александра Невского в 5 мин, отличные виды на Волгу, рестораны и кафе в шаговой доступности. Вам понравится, ведь в моем жилье есть высокие потолки, вид на набережную, из окна открывается  обзор на весь
город , атмосферность и приветливые,милые люди оставят о нас самые лучшие воспоминания . Мое жилье подходит для : пары, соло-путешественники, деловые путешественники, семьи (с детьми) и мохнатые друзья (животные).",,,2,True,114801191,"- Время прибытия любое,по предварительному согласованию с собственником",False,True,,True,56.34240904268084,43.947243522977516,29,1,0.9,RUB,,,,5,,10,400,1808,Квартира,False,2.0,6.0,10.0,4.0,6.0,4.0,1,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17146348,0.95
False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,8380864,Апартаменты на ул. М. Горького 65а,1.0,Настоящая кровать,2,3.0,flexible,Нижний Новгород,,,Сдаётся 2-хкомнатная квартира на площади м. Горького. Площадь Горького является одной из ключевых развязок Нижнего Новгорода. С этого места можно спуститься по пешеходной улице Б.Покровской до исторического центра города - площади Минина и Пожарского,,,1,True,23564305,,False,True,,True,56.31205174941223,43.98730671128269,1125,1,1.0,RUB,,,,5,,10,0,1751,Квартира,False,6.0,8.0,10.0,10.0,10.0,8.0,2,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/8380864,1.0
True,False,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,True,1596008,Уютная 2-х км. квартира в центре,1.0,Настоящая кровать,2,3.0,moderate,Nizhniy Novgorod,,,"Уютная 2-х комнатная квартира в историческом и культурном центре города, на ул. Большая Покровская. 
В шаговой доступности от квартиры расположены все основные достопримечательности города.

Cozy separate 2-room apartment in the historical and cultural center of the city, on the street Bolshaya Pokrovskaya.
In walking distance from the apartment are all the major attractions of the city.
Wi-Fi, clean linen, cleanlines,bedding

Description in English below, after the description in russian

Уютная 2-х комнатная квартира в историческом и культурном центре города, на ул. Большая Покровская.

****Командировки
- Предоставляются отчетные документы (Форма 3Г с печатью ИП + кассовый чек + акт выполненных работ + договор посуточной аренды квартиры)

Ул.Большая Покровская -  главная достопримечательность города, большая ее часть является пешеходной, своего рода «Нижегородский Арбат».  

В шаговой доступности от квартиры расположены все основные достопримечательности города: 
- пешеходная улица Большая Покровская,  
- пл. Горького, 
- Кремль, Чкаловская лестница и пл. Минина - 10 минутах ходьбы
- набережная Федоровского -  в 10 минутах ходьбы
- в 100 метрах самый большой в городе торговый центр ""Небо""
- рядом Театры оперы и балета, Театр Комедии и Драматический театр.
-   клубы/рестораны/кальянные/пабы/концертный зал Milo Сoncert Hall

КВАРТИРА: 
Комнат – 2 (раздельные) 
Спальные места – 2+2+1+2 
Идеальная чистота всего 
Вмещает –  до 7-ми гостей
Парковка – под окнами
Застекленный балкон 
Возможность позднего и раннего заездов 

УДОБСТВА: 
- Спальные места:  2+2+1+2 
- Двуспальная кровать 
- Двуспальный кожаный диван
- односпальная кровать
- 2 раскладных кровати по необходимости

В ванной: 
- Теплый пол
- Ванна / душ 
- Автоматическая колонка (горячая вода всегда)
- Фен 

На кухне: 
- Фильтр для воды
- СВЧ
- Электрочайник
- Холодильник
- Газовая плита
- Полный набор хорошей посуды и столовых приборов

Техника: 
- Интернет Wi-Fi
- Кондиционер
- Телевизор с кабельным телевидением 
- Стиральная машина 
- Утюг / гладильная доска

Общее: 
- Всегда свежее и глаженное постельное белье и полотенца
- Чистая питьевая из фильтра 
- Бесплатная уборка при длительном проживании 
- Смена белья и полотенец при длительном проживании 
- Трансфер (Оговаривается при бронировании) 
- Хозяева всегда доступны для общения

Район
В радиусе 100 метров: самый большой ТЦ города ""Небо"". Внутри KFC, Burger King, кинотеатр, огромное количество разнообразных кафе, ресторанов и магазинчиков на любой вкус.

Удобная транспортная развязка, квартира в 5-ти минутах от метро Горьковская (1 станция от Московского Вокзала). 
Автобусная остановка Серая Лошадь прямо у дома, до нее можно добраться любым транспортом.

Ниже есть путеводитель на нем отмечено расположение всех достопримечательностей и любопытных мест Нижнего Новгорода

- Предоставляются отчетные документы если необходимы (Форма 3Г с печатью ИП + кассовый чек + акт выполненных работ + договор посуточной аренды квартиры)

Separate 2-room apartment, Wi-Fi, clean linen, bedding.

- Can meet with the station or airport, any information about the city's attractions. 
- The hosts are always available for communication.

Bolshaya Pokrovskaya street - the main attraction of the city, much of it is a pedestrian, a kind of ""Nizhny Novgorod Arbat.""

In walking distance from the apartment are all the major attractions of the city:
- Bolshaya Pokrovskaya street
- Sq. Gorky
- The Kremlin, the Chkalov stairs and sq. Minin - 10 minute walk
- Fedorovskogo seafront - 10 minutes
- Opera and Ballet, Theatre of Comedy, Drama Theatre.
- Сlubs / restaurants / hookahs / pubs 

In the apartment:
- Two separate rooms
- Internet Wi-Fi / Air Conditioning / Perfect cleanliness
- Bed(URL HIDDEN)Double bed
- Double leather sofa
- Single bed
- 2 folding beds if necessary

In the bathroom:
- Underfloor heating / Bath / Shower / Hair Dryer
In the kitchen:
- Water Filter / Microwave / electric kettle / fridge / stove / full set of good dishes and cutlery / Iron

Bus stop ""Grey Horse"" at home, and can be reached by any transport.
The apartment is a 5-minute walk from the Metro Gorky",,,3,True,8510313,"В квартире не курят, этим целям служит застекленный балкон",False,False,"Separate 2-room apartment, Wi-Fi, clean linen, bedding.

- Can meet with the station or airport, any information about the city's attractions. 
- The hosts are always available for communication.

Bolshaya Pokrovskaya street - the main attraction of the city, much of it is a pedestrian, a kind of ""Nizhny Novgorod Arbat.""

In walking distance from the apartment are all the major attractions of the city:
- Bolshaya Pokrovskaya street
- Sq. Gorky
- The Kremlin, the Chkalov stairs and sq. Minin - 10 minute walk
- Fedorovskogo seafront - 10 minutes
- Opera and Ballet, Theatre of Comedy, Drama Theatre.
- Сlubs / restaurants / hookahs / pubs 

In the apartment:
- Two separate rooms
- Internet Wi-Fi / Air Conditioning / Perfect cleanliness
- Bed(URL HIDDEN)Double bed
- Double leather sofa
- Single bed
- 2 folding beds if necessary

In the bathroom:
- Underfloor heating / Bath / Shower / Hair Dryer
In the kitchen:
- Water Filter / Microwave / electric kettle / fridge / stove / full set of good dishes and cutlery / Iron

Bus stop ""Grey Horse"" at home, and can be reached by any transport.
The apartment is a 5-minute walk from the Metro Gorky",True,56.31111819319273,43.98768308089427,1125,1,0.7,RUB,,,"Ниже есть путеводитель на нем отмечено расположение всех достопримечательностей и любопытных мест Нижнего Новгорода


- Предоставляются отчетные документы если необходимы (Форма 3Г + кассовый чек + акт выполненных работ)",7,,10,326,1751,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,91,Дом/квартира целиком,entire_home,"Уютная 2-х комнатная квартира в историческом и культурном центре города, на ул. Большая Покровская.

****Командировки
- Предоставляются отчетные документы (Форма 3Г с печатью ИП + кассовый чек + акт выполненных работ + договор посуточной аренды квартиры)

Ул.Большая Покровская -  главная достопримечательность города, большая ее часть является пешеходной, своего рода «Нижегородский Арбат».  

В шаговой доступности от квартиры расположены все основные достопримечательности города: 
- пешеходная улица Большая Покровская,  
- пл. Горького, 
- Кремль, Чкаловская лестница и пл. Минина - 10 минутах ходьбы
- набережная Федоровского -  в 10 минутах ходьбы
- в 100 метрах самый большой в городе торговый центр ""Небо""
- рядом Театры оперы и балета, Театр Комедии и Драматический театр.
-   клубы/рестораны/кальянные/пабы/концертный зал Milo Сoncert Hall

КВАРТИРА: 
Комнат – 2 (раздельные) 
Спальные места – 2+2+1+2 
Идеальная чистота всего 
Вмещает –  до 7-ми гостей
Парковка – под окнами
Застекленный балкон 
Возможность позднего и раннего заездов 

УДОБСТВА: 
- Спальные места:  2+2+1+2 
- Двуспальная кровать 
- Двуспальный кожаный диван
- односпальная кровать
- 2 раскладных кровати по необходимости

В ванной: 
- Теплый пол
- Ванна / душ 
- Автоматическая колонка (горячая вода всегда)
- Фен 

На кухне: 
- Фильтр для воды
- СВЧ
- Электрочайник
- Холодильник
- Газовая плита
- Полный набор хорошей посуды и столовых приборов

Техника: 
- Интернет Wi-Fi
- Кондиционер
- Телевизор с кабельным телевидением 
- Стиральная машина 
- Утюг / гладильная доска

Общее: 
- Всегда свежее и глаженное постельное белье и полотенца
- Чистая питьевая из фильтра 
- Бесплатная уборка при длительном проживании 
- Смена белья и полотенец при длительном проживании 
- Трансфер (Оговаривается при бронировании) 
- Хозяева всегда доступны для общения

Район
В радиусе 100 метров: самый большой ТЦ города ""Небо"". Внутри KFC, Burger King, кинотеатр, огромное количество разнообразных кафе, ресторанов и магазинчиков на любой вкус.

Удобная транспортная развязка, квартира в 5-ти минутах от метро Горьковская (1 станция от Московского Вокзала). 
Автобусная остановка Серая Лошадь прямо у дома, до нее можно добраться любым транспортом.",,5.0,,https://www.airbnb.com/rooms/1596008,0.95
True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,14763834,сдам без агентства уютную квартиру Автозавод,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем метро""Парк культуры"", Макдональдс, торговый центр, озеро, круглосуточные супер маркеты , семейные развлечения, ночная жизнь, общественный транспорт, аэропорт. Вам понравится, ведь в моем жилье есть удобная кровать, кухня, район, уют и свет. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,,1,True,92077177,,False,True,,True,56.23693173077645,43.86635735942288,1125,1,0.9,RUB,,,,2,,6,0,1582,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/14763834,0.9
True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,4570790,квартира в центре,1.0,Настоящая кровать,1,2.0,flexible,Niznij Novgorod,,,"Мебель и другие удобства: 
два комфортных дивана, кресло, встроенные шкафы, стенка, прихожая, стеклянный обеденный стол, кожаные стулья, кухонный гарнитур 

электроплита, металлическая дверь, домофон, свч печь, электрический чайник, утюг с гладильной",,,2,,12177186,,False,False,,False,56.339576404659375,43.953369782569084,1125,1,0.69,RUB,,,,4,,14,270,1808,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/4570790,0.85
True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,16026697,Апартаменты на Веденяпина,1.0,Настоящая кровать,1,2.0,moderate,Nizhnij Novgorod,,,"Если Вы хотите:
- Сменить привычную обстановку;
- Провести встречу (в том числе деловую) на нейтральной территории;
- Посетить Нижний Новгород с деловой, туристической или иной целью;
- Просто отдохнуть;
 Тогда к Вашим услугам уютная, просторная, очень тёплая зимой, кондиционированная летом. с дизайнерским ремонтом, при проведении которого осуществлена шумоизоляция, квартира на центральной улице Автозаводского района - улице Веденяпина (освещённая, безопасная, приятная для прогулок)

Если Вы прибываете на длительный срок, то в квартире есть всё необходимое для самостоятельного приготовления еды (современный духовой шкаф с фукцией СВЧ с множеством программ приготовления, посуда, газовая панель, посудомоечная машина) Если Вы хотите освободить себя от забот по приготовлению, к Вашим услугам в шаговой доступности: итальянская пиццерия с огромным выбором блюд кроме пиццы, Macdonald's, кафе ""Гагарин"", SPAR предлагает большой выбор готовых блюд.

Рядом - Дворец культуры ""ГАЗ"", парк культуры и отдыха с аттракционами, кинотеатр ""МИР"" .

Одна из лучших транспортных развязок, метро - в шаговой доступности, которое за 20 минут доставит Вас в центр города.

При заселении гость подписывает договор, акт приёма передачи и оставляет залог в размере 2000 рублей (за порядок и ключи), который возвращается при выезде.",,,1,True,104254488,,False,False,,True,56.234854213397675,43.87001779367075,7,1,0.88,RUB,,,"При заселении гость подписывает договор, акт приёма передачи и оставляет залог в размере 2000 рублей (за порядок и ключи), который возвращается при выезде.",3,,11,500,1977,Апартаменты,False,,,,,,,0,Дом/квартира целиком,entire_home,"Если Вы прибываете на длительный срок, то в квартире есть всё необходимое для самостоятельного приготовления еды (современный духовой шкаф с фукцией СВЧ с множеством программ приготовления, посуда, газовая панель, посудомоечная машина) Если Вы хотите освободить себя от забот по приготовлению, к Вашим услугам в шаговой доступности: итальянская пиццерия с огромным выбором блюд кроме пиццы, Macdonald's, кафе ""Гагарин"", SPAR предлагает большой выбор готовых блюд.",,,"Одна из лучших транспортных развязок, метро - в шаговой доступности, которое за 20 минут доставит Вас в центр города.",https://www.airbnb.com/rooms/16026697,0.9
False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,14978093,Комфортабельная квартира с гостиничным сервисом,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Уютная комфортабельная 1-комнатная квартира недалеко от центра города (свежий ремонт)
Вам понравится, ведь в моем жилье есть все необходимое для приятного отдыха, мебель и техника в отличном состоянии, свежее постельное белье и полотенца, а также посуда для приготовления и приема пищи
Рядом развлекательный центр ""Фантастика"", гипермаркет ""Ашан"", академия ФСБ, больница им. Семашко, кафе, рестораны, магазины и кинотеатры.
Мое жилье идеально подходит для пары, приезжих и командировочных гостей.",,,1,True,94365509,"Не портить имущество, не мусорить",False,True,,False,56.30215703895318,44.07735245421608,1125,1,0.65,RUB,,,,2,,10,0,1808,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Отдельная комната,private_room,,,,,https://www.airbnb.com/rooms/14978093,0.85
False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,6289057,"Квартира на Совнаркомовской, 30.",1.0,Настоящая кровать,3,6.0,flexible,Nizhniy Novgorod,,,"Уютная, со всем необходимым, квартира состоит из гостиной и двух спален. Тишина и спокойствие ждут гостей. Расположение очень удобно -- под боком Нижегородская ярмарка, в 10 минутах Московский вокзал и столько же до центра города. Есть домофон. Рядом с домом автостоянка.

Квартира расположена в историческом месте. Рядом Нижегородская ярмарка, Храм Александра Невского (считается, самой фотографируемой достопримечательностью Нижнего Новгорода), Спасский Староярмарочный собор.",,,1,True,27177490,"Курить только на балконе. Животные по запросу, за отдельную плату",False,False,,True,56.32846136755646,43.95688634182155,1125,1,0.8,RUB,,,,6,,19,0,1808,Квартира,False,10.0,9.0,9.0,10.0,10.0,10.0,2,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/6289057,0.9
True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,17198742,1-к Апарт-ты Люкс на Звездинке 7-2,1.0,Настоящая кровать,0,3.0,moderate,Nizhnij Novgorod,,,"Инфраструктура:

пл. Горького (Центр города), пешеходная улица Большая Покровская, пл. Минина, Кремль, пл. Свободы, ""Ростелеком"", областное управление УВД, Школа милиции, Управление ФСБ, ""МАКДОНАЛДС"", Кинотеатр,м-н ""SPAR"", рядом множество магазинов, ресторанов, баров , банкоматов. Отличная транспортная развязка, 10 минут на такси до Нижегородской Ярмарки.",,,4,True,94163617,,False,False,,True,56.316807043374666,43.998080806722825,1125,1,0.8,RUB,,,,5,,18,350,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17198742,0.9
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,17638718,Площадь Лядова,1.0,Настоящая кровать,3,3.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем центр города, парки, рестораны и кафе и отличные виды. Мое жилье подходит для этого: пары, деловые путешественники и семьи (с детьми).",,,1,True,81925731,,False,False,,True,56.311151249125,43.98292274951834,1125,1,,RUB,,,,5,,14,0,1808,Апартаменты,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17638718,
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,16346624,гагаринские высотки,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,парк щвейцария недалеко от ценра прекрасный вид из окна на реку,,,1,True,87475462,,False,True,,True,56.30677186950871,43.98374138415714,1125,1,,RUB,,,,3,,10,0,1808,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16346624,
